epoch,loss
222,26.8535
223,27.0568
224,26.7157
225,26.9219
226,27.2845
227,26.8869
228,26.6964
229,26.8660
230,26.4879
231,26.7258
232,26.4234
233,31.1098
234,26.3699
235,26.4885
236,26.4099
237,28.8285
238,26.4688
239,26.6814
240,26.5557
241,26.1613
242,26.2664
243,26.3994
244,26.0971
245,26.2753
246,26.3444
247,26.5959
248,26.3401
249,26.2039
250,26.0696
251,26.2030
252,26.2323
253,26.6769
254,26.2720
255,78.3187
256,26.2614
257,25.9492
258,25.7735
259,26.1669
260,25.8464
261,25.9955
262,25.7825
263,25.7727
264,25.8667
265,25.7932
266,26.0562
267,25.9496
268,27.1615
269,25.6427
270,25.7315
271,25.7072
272,25.8309
273,25.6382
274,25.7398
275,25.8315
276,25.6033
277,25.5818
278,25.8163
279,25.3964
280,25.5568
281,25.5286
282,27.4362
283,25.6867
284,25.6032
285,25.6616
286,25.3780
287,25.4966
288,25.1655
289,25.6019
290,25.1406
291,25.5472
292,25.7175
293,25.2717
294,25.6433
295,25.1718
296,25.6411
297,25.7240
298,25.2704
299,25.2206
300,25.3082
301,25.2138
302,25.3186
303,25.4606
304,25.1085
305,25.5768
306,25.4514
307,24.9708
308,25.1074
309,25.0121
310,25.1904
311,25.1621
312,24.6930
313,25.1523
314,25.9451
315,24.9309
316,24.9065
317,25.0108
318,25.0606
319,24.9846
320,24.8990
321,25.5497
322,24.9384
323,24.8318
324,24.9763
325,24.8197
326,28.2835
327,24.9636
328,24.9221
329,24.8873
330,25.0162
331,25.0744
332,24.7816
333,24.7288
334,24.8236
335,24.7022
336,24.5852
337,24.7740
338,24.4883
339,24.6316
340,24.4375
341,25.0526
342,24.6676
343,24.7778
344,24.5569
345,24.5185
346,24.8380
347,24.4404
348,24.6022
349,24.6595
350,24.2342
351,24.3906
352,24.6339
353,24.3286
354,24.2019
355,24.3182
356,24.5534
357,24.7686
358,24.8305
359,24.0716
360,24.6403
361,24.2204
362,24.3084
363,24.2729
364,24.4053
365,24.4744
366,24.1872
367,24.1715
368,24.2782
369,24.3237
370,24.9618
371,24.4360
372,24.2793
373,24.1127
374,24.3069
375,24.6303
376,24.0436
377,24.0610
378,24.2641
379,24.2786
380,24.4416
381,24.2856
382,23.9428
383,24.1974
384,24.0388
385,24.0887
386,24.1142
387,23.8905
388,24.0200
389,24.3280
390,23.9417
391,23.8479
392,23.9846
393,24.0902
394,24.1786
395,23.8942
396,24.0509
397,24.0745
398,24.0038
399,24.2060
400,24.1661
401,24.0883
402,24.3227
403,23.7542
404,23.8588
405,24.0228
406,23.8753
407,23.9422
408,24.1622
409,23.8854
410,23.8716
411,23.7674
412,23.8302
413,23.5686
414,24.0623
415,24.1666
416,24.3815
417,24.2040
418,23.7957
419,24.0082
420,23.9134
421,23.8724
422,23.6403
423,24.0348
424,23.7846
425,23.7386
426,23.6266
427,23.7733
428,23.6197
429,23.7789
430,23.4732
431,23.5991
432,23.9908
433,23.5746
434,24.0066
435,23.9724
436,23.6753
437,23.8500
438,23.4379
439,23.9014
440,23.9977
441,23.9087
442,23.6718
443,23.7101
444,23.5165
445,23.6064
446,23.7163
447,23.4956
448,23.9861
449,23.5682
450,23.4447
451,23.3113
452,23.7190
453,23.5773
454,23.8241
455,23.7070
456,23.5257
457,23.3853
458,23.4231
459,23.5862
460,23.9033
461,23.2986
462,23.4504
463,23.4588
464,23.5040
465,23.4248
466,23.2168
467,23.2849
468,24.0241
469,23.3681
470,23.3269
471,23.4731
472,23.1721
473,23.5649
474,23.3692
475,23.6038
476,23.6357
477,23.2677
478,23.4016
479,23.5814
480,23.4694
481,23.1203
482,23.6056
483,23.5793
484,23.1782
485,23.2752
486,23.2931
487,23.2059
488,24.0252
489,23.4697
490,23.1290
491,23.2706
492,23.3818
493,23.2528
494,23.5782
495,23.6001
496,23.2071
497,23.4607
498,23.1531
499,23.8269
500,23.1211
501,23.2672
502,23.5067
503,23.2452
504,23.0563
505,24.6031
506,23.1032
507,23.3829
508,23.0566
509,23.1240
510,23.3262
511,23.1477
512,23.4979
513,23.0794
514,23.0697
515,23.6933
516,23.2144
517,23.3014
518,23.0402
519,22.8878
520,22.9545
521,23.2645
522,23.0721
523,23.2117
524,23.0780
525,23.0570
526,23.1553
527,23.6036
528,23.2087
529,22.9137
530,23.3997
531,23.2764
532,23.1782
533,23.0714
534,23.6417
535,23.2718
536,23.5481
537,23.0306
538,23.2995
539,23.3296
540,22.9919
541,22.9519
542,22.9628
543,23.7975
544,23.2024
545,23.2256
546,22.8491
547,23.3438
548,23.2901
549,23.4933
550,23.5344
551,22.8454
552,22.9800
553,22.9768
554,22.7811
555,22.9297
556,22.9353
557,22.9662
558,23.4707
559,23.0959
560,22.9584
561,23.1333
562,23.0174
563,22.8102
564,23.0867
565,23.0036
566,22.8376
567,22.8467
568,23.1980
569,23.8067
570,23.0435
571,23.0582
572,22.8729
573,23.0939
574,22.8313
575,23.3183
576,22.8853
577,23.3555
578,22.8538
579,22.8698
580,23.0692
581,22.8840
582,23.1548
583,23.0602
584,23.0103
585,22.8551
586,23.2188
587,22.7832
588,23.1651
589,23.2114
590,22.8742
591,22.6470
592,22.8828
593,22.7633
594,22.9672
595,22.7242
596,22.9722
597,23.0193
598,22.9094
599,22.8997
600,22.8887
601,23.0604
602,22.6497
603,22.9359
604,22.9504
605,23.1197
606,22.6332
607,22.9430
608,22.8165
609,22.9679
610,22.8473
611,22.9811
612,22.7595
613,23.7586
614,23.1080
615,22.9078
616,22.8335
617,22.8243
618,22.8188
619,22.7901
620,22.7912
621,23.1844
622,22.9315
623,22.7665
624,22.7911
625,22.7077
626,22.8484
627,23.0473
628,22.9892
629,22.7318
630,22.6021
631,22.7006
632,22.7266
633,22.7618
634,22.9977
635,22.6173
636,22.7495
637,22.7194
638,22.9319
639,23.0368
640,22.9560
641,22.5099
642,22.7353
643,22.7307
644,22.7775
645,22.6773
646,22.6770
647,22.4606
648,22.3923
649,23.0839
650,22.7254
651,23.0767
652,22.4249
653,22.8109
654,23.1573
655,22.6132
656,22.7805
657,22.9651
658,22.8951
659,22.7129
660,22.8134
661,22.8409
662,22.8762
663,22.7467
664,22.7583
665,22.6086
666,22.8508
667,22.7876
668,22.7012
669,22.8512
670,22.7561
671,22.6972
672,22.5472
673,22.9907
674,22.7713
675,22.9871
676,22.4443
677,22.9902
678,22.6362
679,22.5694
680,22.9406
681,22.6208
682,22.6434
683,22.7479
684,22.7060
685,22.5980
686,22.5157
687,22.9085
688,22.8274
689,22.5906
690,22.5835
691,22.9059
692,23.1539
693,22.7539
694,23.4177
695,22.8212
696,23.0159
697,22.8984
698,22.5736
699,22.8776
