epoch,loss
452,9.5399
453,8.9282
454,8.9843
455,9.0187
456,8.9238
457,9.0220
458,9.0628
459,9.0608
460,8.9446
461,9.6059
462,9.0830
463,8.9778
464,8.9506
465,8.9924
466,9.1203
467,9.1450
468,8.9885
469,9.7046
470,9.1502
471,9.0076
472,8.9578
473,8.9696
474,9.0896
475,9.0249
476,9.0008
477,9.2793
478,9.0632
479,10.8350
480,8.9132
481,9.0768
482,9.0071
483,9.0102
484,9.2234
485,8.9325
486,8.9753
487,9.4903
488,9.0524
489,8.9924
490,9.2226
491,9.4884
492,9.3286
493,9.1580
494,9.1776
495,9.0365
496,9.0504
497,8.9538
498,8.9676
499,8.9655
500,8.8978
501,8.9432
502,8.9514
503,8.9413
504,9.0257
505,8.9946
506,8.9944
507,8.8554
508,8.9181
509,9.3575
510,8.8852
511,9.5802
512,30.3434
513,8.8944
514,9.0041
515,9.0144
516,9.0052
517,8.8378
518,9.2836
519,8.8913
520,10.3777
521,8.9303
522,8.9595
523,9.0516
524,8.9596
525,9.0520
526,9.0360
527,8.8898
528,9.1020
529,9.6361
530,8.9979
531,8.9685
532,8.9837
533,8.9663
534,8.8893
535,10.0128
536,8.9144
537,9.8271
538,8.9090
539,9.5508
540,8.9417
541,9.1035
542,9.4361
543,9.0352
544,8.9293
545,8.9355
546,8.9299
547,8.9062
548,8.8972
549,8.9460
550,9.0356
551,9.1301
552,8.9435
553,9.0444
554,8.9308
555,8.9662
556,8.9091
557,8.9704
558,10.1061
559,9.3162
560,8.9157
561,8.8829
562,9.1535
563,9.7163
564,8.9823
565,8.9569
566,9.1171
567,8.9188
568,8.9813
569,9.0244
570,8.9339
571,8.8904
572,9.0504
573,8.9318
574,9.1377
575,8.8840
576,9.5799
577,8.9086
578,8.9978
579,8.9356
580,8.8919
581,8.9622
582,8.9629
583,8.9080
584,9.0477
585,8.9260
586,8.9050
587,8.9639
588,9.9514
589,11.6402
590,8.8539
591,8.9565
592,11.7613
593,8.8778
594,8.8681
595,8.8661
596,9.4425
597,8.9496
598,8.9322
599,11.3011
600,9.1381
601,8.9420
602,8.8684
603,8.9093
604,8.9746
605,9.4852
606,8.9309
607,8.8866
608,8.9710
609,8.9419
610,8.8712
611,9.0058
612,10.2859
613,8.9379
614,8.9403
615,8.8737
616,8.8676
617,8.9452
618,9.3501
619,9.1428
620,9.0932
621,9.4195
622,9.1482
623,8.9577
624,8.9096
625,9.1756
626,9.0222
627,8.9008
628,9.3121
629,8.8798
630,8.9134
631,8.9374
632,8.8965
633,8.9549
634,8.8665
635,8.9000
636,8.9057
637,9.0060
638,10.1724
639,9.2609
640,8.9623
641,8.9359
642,9.0364
643,8.9548
644,8.9606
645,11.7071
646,8.9699
647,9.5464
648,8.8977
649,8.8863
650,9.2455
651,8.9292
652,9.0613
653,9.0455
654,9.3651
655,8.8555
656,8.9965
657,8.9175
658,8.9839
659,19.9995
660,10.0383
661,8.8645
662,8.9056
663,8.9562
664,8.9401
665,8.8153
666,8.8401
667,9.4232
668,8.9286
669,9.6557
670,9.0817
671,9.2613
672,9.0506
673,8.9035
674,8.8996
675,9.6782
676,8.9216
677,9.2259
678,8.9299
679,8.8358
680,9.2008
681,8.8982
682,9.1733
683,8.8736
684,8.9536
685,8.8538
686,8.8501
687,9.0124
688,8.8702
689,8.9492
690,8.9468
691,9.2998
692,8.8600
693,8.8387
694,8.8698
695,8.8318
696,9.2298
697,8.8791
698,8.9112
699,8.8411
