epoch,loss
352,10.3894
353,9.6465
354,9.2787
355,9.3777
356,9.3495
357,9.5425
358,9.7677
359,9.2993
360,9.3203
361,10.5150
362,9.2494
363,9.3604
364,9.3891
365,9.3835
366,9.3662
367,9.2384
368,9.2498
369,9.2549
370,9.3742
371,9.2699
372,9.7730
373,9.2607
374,9.2119
375,9.2188
376,9.2380
377,9.2664
378,9.2086
379,9.1948
380,9.4155
381,9.9300
382,10.4610
383,9.3920
384,9.2957
385,9.4129
386,9.2346
387,9.1979
388,9.3253
389,9.2068
390,9.2868
391,9.2404
392,9.2787
393,9.2591
394,9.2810
395,9.1642
396,9.1667
397,9.9664
398,9.3658
399,9.2234
400,9.2894
401,19.1310
402,10.9016
403,9.8271
404,10.5912
405,9.4069
406,9.4092
407,9.4220
408,9.4271
409,9.6644
410,9.3561
411,9.3597
412,9.3632
413,9.2920
414,9.3192
415,9.8361
416,9.3346
417,9.2934
418,12.0562
419,9.3731
420,9.2910
421,9.2810
422,9.8502
423,9.2928
424,9.2573
425,9.3394
426,9.5283
427,9.2701
428,9.4000
429,9.3364
430,9.4557
431,9.3222
432,9.5236
433,9.5330
434,9.2778
435,9.2948
436,9.8003
437,9.3346
438,9.2675
439,9.3664
440,28.6392
441,9.2069
442,9.1764
443,9.2880
444,16.9897
445,9.3346
446,9.1720
447,9.4150
448,9.2353
449,10.3697
450,9.3110
451,9.3895
452,9.9182
453,9.1322
454,9.3262
455,9.7256
456,9.8203
457,9.2633
458,10.5268
459,10.5745
460,9.1485
461,9.6283
462,9.1316
463,9.2640
464,9.2062
465,9.2226
466,14.6251
467,9.1429
468,9.1465
469,9.2138
470,12.5931
471,9.1400
472,9.1384
473,9.6664
474,9.2502
475,9.1783
476,9.1548
477,9.1328
478,9.4944
479,9.1187
480,9.1514
481,9.1102
482,10.8783
483,9.2697
484,9.2741
485,9.1531
486,9.1863
487,9.4162
488,9.1785
489,9.1756
490,9.5883
491,9.1272
492,9.1626
493,9.1048
494,9.1384
495,9.1255
496,9.6504
497,9.2042
498,9.1163
499,9.1343
500,9.0903
501,10.0506
502,9.0984
503,9.1414
504,10.7381
505,9.2186
506,9.1305
507,9.1204
508,9.2879
509,9.1816
510,9.9304
511,9.4003
512,9.1922
513,10.7979
514,9.2013
515,9.1433
516,9.3702
517,10.6053
518,9.7015
519,9.1888
520,9.1718
521,9.1954
522,9.4157
523,9.1157
524,9.4490
525,9.2288
526,9.1241
527,9.1502
528,9.1837
529,9.2659
530,9.6715
531,9.2840
532,9.4430
533,9.1847
534,9.8477
535,9.2174
536,9.1238
537,9.1227
538,9.2951
539,9.3738
540,9.1884
541,9.1490
542,9.1599
543,10.5656
544,9.4542
545,9.1289
546,9.2423
547,19.0348
548,9.7414
549,13.0174
550,10.0307
551,9.0978
552,9.1086
553,72.4185
554,9.1206
555,9.2676
556,9.1276
557,9.4283
558,9.2205
559,9.0833
560,9.8493
561,9.2772
562,9.2877
563,15.5334
564,9.8968
565,9.1248
566,10.7966
567,13.3207
568,9.3306
569,9.5544
570,9.4594
571,9.1231
572,9.1920
573,9.2149
574,9.1659
575,9.1777
576,9.4139
577,9.1220
578,9.1687
579,9.4034
580,9.1895
581,9.1156
582,9.6798
583,9.1025
584,9.5984
585,9.2494
586,9.4574
587,10.0716
588,9.4910
589,9.0956
590,9.3077
591,9.1068
592,9.1066
593,9.1088
594,9.3430
595,9.1728
596,9.6551
597,9.0659
598,9.2972
599,68.1178
600,9.0710
601,9.2890
602,9.0720
603,9.0804
604,9.1207
605,9.0931
606,9.3297
607,9.1204
608,9.1185
609,9.0964
610,99.2874
611,37.3957
612,10.4007
613,9.7091
614,9.7886
615,9.1299
616,12.4528
617,9.1493
618,9.1474
619,9.3126
620,9.0796
621,9.1533
622,9.6557
623,38.4028
624,9.0905
625,9.0782
626,9.3512
627,9.0784
628,9.4934
629,25.2028
630,9.4012
631,9.7723
632,9.1461
633,11.1608
634,9.3587
635,9.1066
636,9.2160
637,9.7018
638,13.4583
639,9.7721
640,11.7222
641,9.0472
642,9.2223
643,9.0575
644,9.5146
645,9.2996
646,9.0472
647,9.1000
648,9.5622
649,9.0771
650,9.8252
651,9.1218
652,34.8904
653,9.0874
654,14.4774
655,9.0643
656,9.2748
657,9.0919
658,9.2599
659,9.0974
660,9.0610
661,12.1809
662,9.1347
663,9.0674
664,9.1575
665,9.4367
666,9.1094
667,40.7453
668,9.0577
669,16.6782
670,9.5773
671,9.1053
672,13.7330
673,9.1941
674,9.0651
675,9.6740
676,10.6427
677,9.0830
678,9.2598
679,9.1085
680,9.1196
681,9.0447
682,9.0922
683,9.3098
684,9.2872
685,9.4537
686,9.5915
687,9.5951
688,9.5396
689,10.4296
690,9.0795
691,9.3353
692,9.0712
693,9.1432
694,9.8906
695,9.0806
696,9.0910
697,9.3141
698,9.1437
699,9.5990
