method,scenario_id,scenario,rep,n,eta,alpha_share,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
lsem_proxyX,34,n1000_eta1_share10_pc50,98,1000,1,0.100000,0.190095,-0.005894,-0.005894,0.195989,0.195989,0.000000,0.000000,0.000000,0.000000,0.000000,0.190095,-0.005894,-0.005894,0.195989,0.195989,,,,,,
lsem_proxyX,34,n1000_eta1_share10_pc50,99,1000,1,0.100000,0.194358,0.013993,0.013993,0.180364,0.180364,0.000000,0.000000,0.000000,0.000000,0.000000,0.194358,0.013993,0.013993,0.180364,0.180364,,,,,,
lsem_proxyX,34,n1000_eta1_share10_pc50,100,1000,1,0.100000,0.233245,0.014447,0.014447,0.218798,0.218798,0.000000,0.000000,0.000000,0.000000,0.000000,0.233245,0.014447,0.014447,0.218798,0.218798,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,1,500,10,0.100000,0.174203,-0.077295,-0.077295,0.251498,0.251498,0.000000,0.000000,0.000000,0.000000,0.000000,0.174203,-0.077295,-0.077295,0.251498,0.251498,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,2,500,10,0.100000,0.127982,-0.046429,-0.046429,0.174410,0.174410,0.000000,0.000000,0.000000,0.000000,0.000000,0.127982,-0.046429,-0.046429,0.174410,0.174410,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,3,500,10,0.100000,0.205043,-0.106600,-0.106600,0.311643,0.311643,0.000000,0.000000,0.000000,0.000000,0.000000,0.205043,-0.106600,-0.106600,0.311643,0.311643,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,4,500,10,0.100000,0.148658,-0.140141,-0.140141,0.288799,0.288799,0.000000,0.000000,0.000000,0.000000,0.000000,0.148658,-0.140141,-0.140141,0.288799,0.288799,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,5,500,10,0.100000,0.206071,0.030828,0.030828,0.175243,0.175243,0.000000,0.000000,0.000000,0.000000,0.000000,0.206071,0.030828,0.030828,0.175243,0.175243,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,6,500,10,0.100000,0.265146,0.119698,0.119698,0.145449,0.145449,0.000000,0.000000,0.000000,0.000000,0.000000,0.265146,0.119698,0.119698,0.145449,0.145449,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,7,500,10,0.100000,0.265320,0.044442,0.044442,0.220878,0.220878,0.000000,0.000000,0.000000,0.000000,0.000000,0.265320,0.044442,0.044442,0.220878,0.220878,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,8,500,10,0.100000,0.197806,-0.053662,-0.053662,0.251467,0.251467,0.000000,0.000000,0.000000,0.000000,0.000000,0.197806,-0.053662,-0.053662,0.251467,0.251467,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,9,500,10,0.100000,0.251155,-0.014552,-0.014552,0.265708,0.265708,0.000000,0.000000,0.000000,0.000000,0.000000,0.251155,-0.014552,-0.014552,0.265708,0.265708,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,10,500,10,0.100000,0.062063,-0.207578,-0.207578,0.269641,0.269641,0.000000,0.000000,0.000000,0.000000,0.000000,0.062063,-0.207578,-0.207578,0.269641,0.269641,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,11,500,10,0.100000,0.174150,-0.079409,-0.079409,0.253559,0.253559,0.000000,0.000000,0.000000,0.000000,0.000000,0.174150,-0.079409,-0.079409,0.253559,0.253559,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,12,500,10,0.100000,0.235931,0.080270,0.080270,0.155660,0.155660,0.000000,0.000000,0.000000,0.000000,0.000000,0.235931,0.080270,0.080270,0.155660,0.155660,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,13,500,10,0.100000,0.101197,-0.099654,-0.099654,0.200851,0.200851,0.000000,0.000000,0.000000,0.000000,0.000000,0.101197,-0.099654,-0.099654,0.200851,0.200851,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,14,500,10,0.100000,0.169465,-0.178176,-0.178176,0.347641,0.347641,0.000000,0.000000,0.000000,0.000000,0.000000,0.169465,-0.178176,-0.178176,0.347641,0.347641,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,15,500,10,0.100000,0.132301,-0.037152,-0.037152,0.169453,0.169453,0.000000,0.000000,0.000000,0.000000,0.000000,0.132301,-0.037152,-0.037152,0.169453,0.169453,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,16,500,10,0.100000,0.277706,0.095373,0.095373,0.182333,0.182333,0.000000,0.000000,0.000000,0.000000,0.000000,0.277706,0.095373,0.095373,0.182333,0.182333,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,17,500,10,0.100000,0.208892,-0.106235,-0.106235,0.315128,0.315128,0.000000,0.000000,0.000000,0.000000,0.000000,0.208892,-0.106235,-0.106235,0.315128,0.315128,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,18,500,10,0.100000,0.129536,-0.057206,-0.057206,0.186742,0.186742,0.000000,0.000000,0.000000,0.000000,0.000000,0.129536,-0.057206,-0.057206,0.186742,0.186742,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,19,500,10,0.100000,0.107250,-0.088761,-0.088761,0.196011,0.196011,0.000000,0.000000,0.000000,0.000000,0.000000,0.107250,-0.088761,-0.088761,0.196011,0.196011,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,20,500,10,0.100000,0.127725,-0.017138,-0.017138,0.144862,0.144862,0.000000,0.000000,0.000000,0.000000,0.000000,0.127725,-0.017138,-0.017138,0.144862,0.144862,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,21,500,10,0.100000,0.201069,-0.070873,-0.070873,0.271942,0.271942,0.000000,0.000000,0.000000,0.000000,0.000000,0.201069,-0.070873,-0.070873,0.271942,0.271942,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,22,500,10,0.100000,0.232083,-0.025892,-0.025892,0.257975,0.257975,0.000000,0.000000,0.000000,0.000000,0.000000,0.232083,-0.025892,-0.025892,0.257975,0.257975,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,23,500,10,0.100000,0.181956,-0.031456,-0.031456,0.213412,0.213412,0.000000,0.000000,0.000000,0.000000,0.000000,0.181956,-0.031456,-0.031456,0.213412,0.213412,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,24,500,10,0.100000,0.147123,-0.102718,-0.102718,0.249841,0.249841,0.000000,0.000000,0.000000,0.000000,0.000000,0.147123,-0.102718,-0.102718,0.249841,0.249841,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,25,500,10,0.100000,0.097968,-0.057723,-0.057723,0.155691,0.155691,0.000000,0.000000,0.000000,0.000000,0.000000,0.097968,-0.057723,-0.057723,0.155691,0.155691,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,26,500,10,0.100000,0.152285,-0.154187,-0.154187,0.306473,0.306473,0.000000,0.000000,0.000000,0.000000,0.000000,0.152285,-0.154187,-0.154187,0.306473,0.306473,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,27,500,10,0.100000,0.189983,-0.129644,-0.129644,0.319627,0.319627,0.000000,0.000000,0.000000,0.000000,0.000000,0.189983,-0.129644,-0.129644,0.319627,0.319627,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,28,500,10,0.100000,0.189954,-0.102321,-0.102321,0.292275,0.292275,0.000000,0.000000,0.000000,0.000000,0.000000,0.189954,-0.102321,-0.102321,0.292275,0.292275,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,29,500,10,0.100000,0.232041,-0.067702,-0.067702,0.299743,0.299743,0.000000,0.000000,0.000000,0.000000,0.000000,0.232041,-0.067702,-0.067702,0.299743,0.299743,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,30,500,10,0.100000,0.126748,0.031562,0.031562,0.095186,0.095186,0.000000,0.000000,0.000000,0.000000,0.000000,0.126748,0.031562,0.031562,0.095186,0.095186,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,31,500,10,0.100000,0.126552,-0.151315,-0.151315,0.277867,0.277867,0.000000,0.000000,0.000000,0.000000,0.000000,0.126552,-0.151315,-0.151315,0.277867,0.277867,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,32,500,10,0.100000,0.113416,-0.217514,-0.217514,0.330929,0.330929,0.000000,0.000000,0.000000,0.000000,0.000000,0.113416,-0.217514,-0.217514,0.330929,0.330929,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,33,500,10,0.100000,0.104793,-0.268497,-0.268497,0.373290,0.373290,0.000000,0.000000,0.000000,0.000000,0.000000,0.104793,-0.268497,-0.268497,0.373290,0.373290,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,34,500,10,0.100000,0.202889,-0.018866,-0.018866,0.221755,0.221755,0.000000,0.000000,0.000000,0.000000,0.000000,0.202889,-0.018866,-0.018866,0.221755,0.221755,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,35,500,10,0.100000,0.248744,0.008626,0.008626,0.240118,0.240118,0.000000,0.000000,0.000000,0.000000,0.000000,0.248744,0.008626,0.008626,0.240118,0.240118,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,36,500,10,0.100000,0.176908,-0.185284,-0.185284,0.362192,0.362192,0.000000,0.000000,0.000000,0.000000,0.000000,0.176908,-0.185284,-0.185284,0.362192,0.362192,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,37,500,10,0.100000,0.084166,-0.182032,-0.182032,0.266198,0.266198,0.000000,0.000000,0.000000,0.000000,0.000000,0.084166,-0.182032,-0.182032,0.266198,0.266198,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,38,500,10,0.100000,0.148349,-0.033129,-0.033129,0.181478,0.181478,0.000000,0.000000,0.000000,0.000000,0.000000,0.148349,-0.033129,-0.033129,0.181478,0.181478,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,39,500,10,0.100000,0.246713,-0.073024,-0.073024,0.319737,0.319737,0.000000,0.000000,0.000000,0.000000,0.000000,0.246713,-0.073024,-0.073024,0.319737,0.319737,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,40,500,10,0.100000,0.161554,-0.024764,-0.024764,0.186319,0.186319,0.000000,0.000000,0.000000,0.000000,0.000000,0.161554,-0.024764,-0.024764,0.186319,0.186319,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,41,500,10,0.100000,0.299071,0.004619,0.004619,0.294452,0.294452,0.000000,0.000000,0.000000,0.000000,0.000000,0.299071,0.004619,0.004619,0.294452,0.294452,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,42,500,10,0.100000,0.216256,0.106305,0.106305,0.109951,0.109951,0.000000,0.000000,0.000000,0.000000,0.000000,0.216256,0.106305,0.106305,0.109951,0.109951,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,43,500,10,0.100000,0.185041,-0.012157,-0.012157,0.197198,0.197198,0.000000,0.000000,0.000000,0.000000,0.000000,0.185041,-0.012157,-0.012157,0.197198,0.197198,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,44,500,10,0.100000,0.027163,-0.162251,-0.162251,0.189414,0.189414,0.000000,0.000000,0.000000,0.000000,0.000000,0.027163,-0.162251,-0.162251,0.189414,0.189414,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,45,500,10,0.100000,0.163372,-0.147737,-0.147737,0.311108,0.311108,0.000000,0.000000,0.000000,0.000000,0.000000,0.163372,-0.147737,-0.147737,0.311108,0.311108,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,46,500,10,0.100000,0.118874,-0.128544,-0.128544,0.247419,0.247419,0.000000,0.000000,0.000000,0.000000,0.000000,0.118874,-0.128544,-0.128544,0.247419,0.247419,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,47,500,10,0.100000,0.157725,0.014618,0.014618,0.143107,0.143107,0.000000,0.000000,0.000000,0.000000,0.000000,0.157725,0.014618,0.014618,0.143107,0.143107,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,48,500,10,0.100000,0.179842,-0.172237,-0.172237,0.352079,0.352079,0.000000,0.000000,0.000000,0.000000,0.000000,0.179842,-0.172237,-0.172237,0.352079,0.352079,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,49,500,10,0.100000,0.258280,-0.090026,-0.090026,0.348306,0.348306,0.000000,0.000000,0.000000,0.000000,0.000000,0.258280,-0.090026,-0.090026,0.348306,0.348306,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,50,500,10,0.100000,0.311699,0.060610,0.060610,0.251089,0.251089,0.000000,0.000000,0.000000,0.000000,0.000000,0.311699,0.060610,0.060610,0.251089,0.251089,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,51,500,10,0.100000,0.180672,0.012957,0.012957,0.167715,0.167715,0.000000,0.000000,0.000000,0.000000,0.000000,0.180672,0.012957,0.012957,0.167715,0.167715,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,52,500,10,0.100000,0.201644,-0.142881,-0.142881,0.344525,0.344525,0.000000,0.000000,0.000000,0.000000,0.000000,0.201644,-0.142881,-0.142881,0.344525,0.344525,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,53,500,10,0.100000,0.244279,0.093988,0.093988,0.150291,0.150291,0.000000,0.000000,0.000000,0.000000,0.000000,0.244279,0.093988,0.093988,0.150291,0.150291,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,54,500,10,0.100000,0.280346,0.050790,0.050790,0.229556,0.229556,0.000000,0.000000,0.000000,0.000000,0.000000,0.280346,0.050790,0.050790,0.229556,0.229556,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,55,500,10,0.100000,0.230494,-0.136262,-0.136262,0.366756,0.366756,0.000000,0.000000,0.000000,0.000000,0.000000,0.230494,-0.136262,-0.136262,0.366756,0.366756,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,56,500,10,0.100000,0.167096,-0.090219,-0.090219,0.257315,0.257315,0.000000,0.000000,0.000000,0.000000,0.000000,0.167096,-0.090219,-0.090219,0.257315,0.257315,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,57,500,10,0.100000,0.100735,-0.256803,-0.256803,0.357538,0.357538,0.000000,0.000000,0.000000,0.000000,0.000000,0.100735,-0.256803,-0.256803,0.357538,0.357538,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,58,500,10,0.100000,0.246758,-0.002559,-0.002559,0.249317,0.249317,0.000000,0.000000,0.000000,0.000000,0.000000,0.246758,-0.002559,-0.002559,0.249317,0.249317,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,59,500,10,0.100000,0.215483,-0.117721,-0.117721,0.333204,0.333204,0.000000,0.000000,0.000000,0.000000,0.000000,0.215483,-0.117721,-0.117721,0.333204,0.333204,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,60,500,10,0.100000,0.274781,0.006437,0.006437,0.268344,0.268344,0.000000,0.000000,0.000000,0.000000,0.000000,0.274781,0.006437,0.006437,0.268344,0.268344,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,61,500,10,0.100000,0.140542,-0.037692,-0.037692,0.178234,0.178234,0.000000,0.000000,0.000000,0.000000,0.000000,0.140542,-0.037692,-0.037692,0.178234,0.178234,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,62,500,10,0.100000,0.111463,-0.055557,-0.055557,0.167020,0.167020,0.000000,0.000000,0.000000,0.000000,0.000000,0.111463,-0.055557,-0.055557,0.167020,0.167020,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,63,500,10,0.100000,0.074493,-0.128126,-0.128126,0.202619,0.202619,0.000000,0.000000,0.000000,0.000000,0.000000,0.074493,-0.128126,-0.128126,0.202619,0.202619,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,64,500,10,0.100000,0.185422,-0.033650,-0.033650,0.219072,0.219072,0.000000,0.000000,0.000000,0.000000,0.000000,0.185422,-0.033650,-0.033650,0.219072,0.219072,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,65,500,10,0.100000,0.254472,-0.015363,-0.015363,0.269835,0.269835,0.000000,0.000000,0.000000,0.000000,0.000000,0.254472,-0.015363,-0.015363,0.269835,0.269835,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,66,500,10,0.100000,0.139284,-0.039191,-0.039191,0.178475,0.178475,0.000000,0.000000,0.000000,0.000000,0.000000,0.139284,-0.039191,-0.039191,0.178475,0.178475,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,67,500,10,0.100000,0.171261,-0.137021,-0.137021,0.308282,0.308282,0.000000,0.000000,0.000000,0.000000,0.000000,0.171261,-0.137021,-0.137021,0.308282,0.308282,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,68,500,10,0.100000,0.203859,-0.041369,-0.041369,0.245228,0.245228,0.000000,0.000000,0.000000,0.000000,0.000000,0.203859,-0.041369,-0.041369,0.245228,0.245228,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,69,500,10,0.100000,0.232528,-0.062588,-0.062588,0.295116,0.295116,0.000000,0.000000,0.000000,0.000000,0.000000,0.232528,-0.062588,-0.062588,0.295116,0.295116,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,70,500,10,0.100000,0.165628,-0.086219,-0.086219,0.251846,0.251846,0.000000,0.000000,0.000000,0.000000,0.000000,0.165628,-0.086219,-0.086219,0.251846,0.251846,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,71,500,10,0.100000,0.122516,-0.098422,-0.098422,0.220937,0.220937,0.000000,0.000000,0.000000,0.000000,0.000000,0.122516,-0.098422,-0.098422,0.220937,0.220937,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,72,500,10,0.100000,0.138403,-0.086628,-0.086628,0.225031,0.225031,0.000000,0.000000,0.000000,0.000000,0.000000,0.138403,-0.086628,-0.086628,0.225031,0.225031,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,73,500,10,0.100000,0.133337,-0.053012,-0.053012,0.186348,0.186348,0.000000,0.000000,0.000000,0.000000,0.000000,0.133337,-0.053012,-0.053012,0.186348,0.186348,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,74,500,10,0.100000,0.100878,-0.167161,-0.167161,0.268039,0.268039,0.000000,0.000000,0.000000,0.000000,0.000000,0.100878,-0.167161,-0.167161,0.268039,0.268039,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,75,500,10,0.100000,0.308965,0.098456,0.098456,0.210509,0.210509,0.000000,0.000000,0.000000,0.000000,0.000000,0.308965,0.098456,0.098456,0.210509,0.210509,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,76,500,10,0.100000,0.193960,-0.013069,-0.013069,0.207030,0.207030,0.000000,0.000000,0.000000,0.000000,0.000000,0.193960,-0.013069,-0.013069,0.207030,0.207030,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,77,500,10,0.100000,0.229971,-0.117190,-0.117190,0.347161,0.347161,0.000000,0.000000,0.000000,0.000000,0.000000,0.229971,-0.117190,-0.117190,0.347161,0.347161,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,78,500,10,0.100000,0.123677,-0.096092,-0.096092,0.219769,0.219769,0.000000,0.000000,0.000000,0.000000,0.000000,0.123677,-0.096092,-0.096092,0.219769,0.219769,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,79,500,10,0.100000,0.044185,-0.263050,-0.263050,0.307235,0.307235,0.000000,0.000000,0.000000,0.000000,0.000000,0.044185,-0.263050,-0.263050,0.307235,0.307235,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,80,500,10,0.100000,0.139410,-0.141697,-0.141697,0.281107,0.281107,0.000000,0.000000,0.000000,0.000000,0.000000,0.139410,-0.141697,-0.141697,0.281107,0.281107,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,81,500,10,0.100000,0.086758,-0.214523,-0.214523,0.301281,0.301281,0.000000,0.000000,0.000000,0.000000,0.000000,0.086758,-0.214523,-0.214523,0.301281,0.301281,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,82,500,10,0.100000,0.209770,-0.011655,-0.011655,0.221425,0.221425,0.000000,0.000000,0.000000,0.000000,0.000000,0.209770,-0.011655,-0.011655,0.221425,0.221425,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,83,500,10,0.100000,0.111268,-0.069873,-0.069873,0.181141,0.181141,0.000000,0.000000,0.000000,0.000000,0.000000,0.111268,-0.069873,-0.069873,0.181141,0.181141,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,84,500,10,0.100000,0.133392,-0.031159,-0.031159,0.164552,0.164552,0.000000,0.000000,0.000000,0.000000,0.000000,0.133392,-0.031159,-0.031159,0.164552,0.164552,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,85,500,10,0.100000,0.146844,-0.006850,-0.006850,0.153693,0.153693,0.000000,0.000000,0.000000,0.000000,0.000000,0.146844,-0.006850,-0.006850,0.153693,0.153693,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,86,500,10,0.100000,0.174117,-0.126937,-0.126937,0.301054,0.301054,0.000000,0.000000,0.000000,0.000000,0.000000,0.174117,-0.126937,-0.126937,0.301054,0.301054,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,87,500,10,0.100000,0.219458,0.033715,0.033715,0.185743,0.185743,0.000000,0.000000,0.000000,0.000000,0.000000,0.219458,0.033715,0.033715,0.185743,0.185743,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,88,500,10,0.100000,0.253193,0.059671,0.059671,0.193522,0.193522,0.000000,0.000000,0.000000,0.000000,0.000000,0.253193,0.059671,0.059671,0.193522,0.193522,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,89,500,10,0.100000,0.106577,-0.027067,-0.027067,0.133644,0.133644,0.000000,0.000000,0.000000,0.000000,0.000000,0.106577,-0.027067,-0.027067,0.133644,0.133644,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,90,500,10,0.100000,0.081394,0.078016,0.078016,0.003377,0.003377,0.000000,0.000000,0.000000,0.000000,0.000000,0.081394,0.078016,0.078016,0.003377,0.003377,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,91,500,10,0.100000,0.104873,-0.185590,-0.185590,0.290464,0.290464,0.000000,0.000000,0.000000,0.000000,0.000000,0.104873,-0.185590,-0.185590,0.290464,0.290464,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,92,500,10,0.100000,0.197388,0.022895,0.022895,0.174493,0.174493,0.000000,0.000000,0.000000,0.000000,0.000000,0.197388,0.022895,0.022895,0.174493,0.174493,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,93,500,10,0.100000,0.195140,-0.092472,-0.092472,0.287612,0.287612,0.000000,0.000000,0.000000,0.000000,0.000000,0.195140,-0.092472,-0.092472,0.287612,0.287612,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,94,500,10,0.100000,0.245472,0.028806,0.028806,0.216666,0.216666,0.000000,0.000000,0.000000,0.000000,0.000000,0.245472,0.028806,0.028806,0.216666,0.216666,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,95,500,10,0.100000,0.228091,-0.075001,-0.075001,0.303092,0.303092,0.000000,0.000000,0.000000,0.000000,0.000000,0.228091,-0.075001,-0.075001,0.303092,0.303092,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,96,500,10,0.100000,0.244276,0.022923,0.022923,0.221354,0.221354,0.000000,0.000000,0.000000,0.000000,0.000000,0.244276,0.022923,0.022923,0.221354,0.221354,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,97,500,10,0.100000,0.065564,-0.158775,-0.158775,0.224339,0.224339,0.000000,0.000000,0.000000,0.000000,0.000000,0.065564,-0.158775,-0.158775,0.224339,0.224339,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,98,500,10,0.100000,0.158678,-0.096944,-0.096944,0.255622,0.255622,0.000000,0.000000,0.000000,0.000000,0.000000,0.158678,-0.096944,-0.096944,0.255622,0.255622,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,99,500,10,0.100000,0.286662,-0.028139,-0.028139,0.314801,0.314801,0.000000,0.000000,0.000000,0.000000,0.000000,0.286662,-0.028139,-0.028139,0.314801,0.314801,,,,,,
lsem_proxyX,35,n500_eta10_share10_pc50,100,500,10,0.100000,0.127938,-0.098243,-0.098243,0.226180,0.226180,0.000000,0.000000,0.000000,0.000000,0.000000,0.127938,-0.098243,-0.098243,0.226180,0.226180,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,1,1000,10,0.100000,0.235826,-0.026974,-0.026974,0.262801,0.262801,0.000000,0.000000,0.000000,0.000000,0.000000,0.235826,-0.026974,-0.026974,0.262801,0.262801,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,2,1000,10,0.100000,0.154483,-0.122719,-0.122719,0.277202,0.277202,0.000000,0.000000,0.000000,0.000000,0.000000,0.154483,-0.122719,-0.122719,0.277202,0.277202,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,3,1000,10,0.100000,0.168383,-0.174626,-0.174626,0.343009,0.343009,0.000000,0.000000,0.000000,0.000000,0.000000,0.168383,-0.174626,-0.174626,0.343009,0.343009,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,4,1000,10,0.100000,0.233499,0.028092,0.028092,0.205407,0.205407,0.000000,0.000000,0.000000,0.000000,0.000000,0.233499,0.028092,0.028092,0.205407,0.205407,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,5,1000,10,0.100000,0.162467,-0.126102,-0.126102,0.288569,0.288569,0.000000,0.000000,0.000000,0.000000,0.000000,0.162467,-0.126102,-0.126102,0.288569,0.288569,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,6,1000,10,0.100000,0.238772,-0.023026,-0.023026,0.261799,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000,0.238772,-0.023026,-0.023026,0.261799,0.261799,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,7,1000,10,0.100000,0.266852,-0.036955,-0.036955,0.303807,0.303807,0.000000,0.000000,0.000000,0.000000,0.000000,0.266852,-0.036955,-0.036955,0.303807,0.303807,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,8,1000,10,0.100000,0.283844,-0.014971,-0.014971,0.298815,0.298815,0.000000,0.000000,0.000000,0.000000,0.000000,0.283844,-0.014971,-0.014971,0.298815,0.298815,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,9,1000,10,0.100000,0.196200,-0.098063,-0.098063,0.294263,0.294263,0.000000,0.000000,0.000000,0.000000,0.000000,0.196200,-0.098063,-0.098063,0.294263,0.294263,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,10,1000,10,0.100000,0.219734,0.109140,0.109140,0.110594,0.110594,0.000000,0.000000,0.000000,0.000000,0.000000,0.219734,0.109140,0.109140,0.110594,0.110594,,,,,,
lsem_proxyX,36,n1000_eta10_share10_pc50,11,1000,10,0.100000,0.253793,0.036730,0.036730,0.217063,0.217063,0.000000,0.000000,0.000000,0.000000,0.000000,0.253793,0.036730,0.036730,0.217063,0.217063,,,,,,
