epoch,loss
432,22.3727
433,22.0699
434,22.2308
435,22.1836
436,22.0633
437,22.2047
438,22.0410
439,22.1015
440,22.1078
441,22.1925
442,22.0407
443,22.1330
444,22.0796
445,22.1555
446,22.0829
447,22.1471
448,22.1139
449,22.1036
450,22.1834
451,22.0460
452,22.0623
453,22.0798
454,22.0243
455,22.1067
456,22.2821
457,22.0663
458,22.0852
459,22.2571
460,22.1614
461,21.9811
462,22.0577
463,22.1356
464,22.0100
465,22.0503
466,22.0719
467,22.1943
468,21.9508
469,21.9502
470,22.0107
471,22.0831
472,22.0218
473,22.7070
474,22.0194
475,21.9773
476,22.0511
477,22.0048
478,22.1213
479,22.0197
480,21.9840
481,21.9905
482,21.9557
483,21.9841
484,22.0248
485,22.0517
486,21.9634
487,22.0442
488,21.9880
489,22.0771
490,22.0829
491,21.8768
492,21.9208
493,21.9746
494,21.9483
495,21.9639
496,22.0049
497,21.9430
498,21.9258
499,22.0245
500,21.8995
501,22.0069
502,21.9583
503,22.0290
504,22.0855
505,21.9414
506,22.1456
507,22.3989
508,21.9272
509,22.0259
510,22.0564
511,22.0531
512,22.0828
513,23.0118
514,21.9351
515,21.9560
516,21.9177
517,22.1025
518,22.0148
519,22.0315
520,21.9725
521,22.2530
522,21.9510
523,21.9908
524,21.9953
525,22.1757
526,21.8817
527,21.8817
528,21.9425
529,21.9531
530,21.9293
531,21.9532
532,22.0218
533,21.9327
534,21.9101
535,21.9613
536,22.0136
537,21.8973
538,21.9754
539,21.9176
540,21.9038
541,21.8961
542,21.9523
543,21.8535
544,21.8694
545,22.0663
546,21.9690
547,21.8900
548,21.8942
549,21.8976
550,21.9583
551,21.9270
552,21.9872
553,21.9955
554,21.8869
555,21.9882
556,22.0174
557,21.9212
558,21.8772
559,21.9543
560,22.0255
561,21.8936
562,21.9492
563,21.8650
564,22.0168
565,21.8896
566,22.0043
567,21.9087
568,22.7396
569,22.3992
570,21.8206
571,21.9878
572,21.9477
573,21.9066
574,21.9457
575,22.0918
576,21.9974
577,22.1175
578,21.9179
579,21.8878
580,21.9832
581,21.8988
582,22.1393
583,22.1241
584,21.9571
585,21.8427
586,21.8411
587,21.8183
588,21.9395
589,21.8812
590,21.9455
591,21.9708
592,22.0136
593,21.9450
594,21.8930
595,21.8786
596,21.9906
597,21.8076
598,21.9753
599,21.8918
600,21.9699
601,21.8649
602,21.9292
603,21.9759
604,21.8743
605,21.9166
606,21.9831
607,21.9239
608,22.0167
609,22.0009
610,22.1913
611,21.9031
612,21.8473
613,22.0536
614,22.0773
615,22.0132
616,21.9499
617,21.9118
618,21.9093
619,22.1586
620,21.8274
621,21.8651
622,21.8233
623,21.9575
624,21.8474
625,21.9679
626,21.9976
627,21.8870
628,21.8286
629,21.8832
630,21.9014
631,21.8836
632,21.9138
633,21.9852
634,22.9280
635,21.8148
636,21.8396
637,21.9176
638,21.8868
639,21.8368
640,22.0933
641,21.9531
642,22.1106
643,21.8735
644,21.8455
645,21.8988
646,21.9038
647,21.8842
648,22.1219
649,21.8540
650,22.1894
651,21.8962
652,21.8769
653,22.0227
654,21.9644
655,21.9279
656,21.8287
657,21.9027
658,21.8746
659,22.0078
660,21.9264
661,21.9807
662,21.9114
663,21.7899
664,21.8646
665,22.0236
666,21.8097
667,22.0313
668,21.8856
669,21.9825
670,21.9546
671,21.8575
672,22.3099
673,21.8174
674,21.9533
675,21.8829
676,21.8351
677,21.8753
678,21.9240
679,22.0769
680,21.9220
681,21.8506
682,21.8705
683,21.8183
684,21.8685
685,21.8228
686,21.8444
687,21.9169
688,21.8271
689,21.8080
690,21.9715
691,21.8966
692,22.1924
693,21.8090
694,21.8195
695,21.8748
696,21.8603
697,22.0729
698,21.8768
699,21.8091
